2024-09-17 02:35:37
20240917 033801.051 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240917 033801.051 INFO             PET0 !!! THE ESMF_LOG IS SET TO OUTPUT ALL LOG MESSAGES !!!
20240917 033801.051 INFO             PET0 !!!     THIS MAY CAUSE SLOWDOWN IN PERFORMANCE     !!!
20240917 033801.051 INFO             PET0 !!! FOR PRODUCTION RUNS, USE:                      !!!
20240917 033801.051 INFO             PET0 !!!                   ESMF_LOGKIND_Multi_On_Error  !!!
20240917 033801.051 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240917 033801.051 INFO             PET0 Running with ESMF Version   : v8.7.0b14-1-g2597b0a993
20240917 033801.051 INFO             PET0 ESMF library build date/time: "Sep 17 2024" "02:33:01"
20240917 033801.051 INFO             PET0 ESMF library build location : /work/noaa/da/mpotts/sandbox/gfortran_12.2.0_openmpi_g_release_8.7.0/esmf
20240917 033801.051 INFO             PET0 ESMF_COMM                   : openmpi
20240917 033801.053 INFO             PET0 ESMF_MOAB                   : enabled
20240917 033801.053 INFO             PET0 ESMF_LAPACK                 : enabled
20240917 033801.053 INFO             PET0 ESMF_NETCDF                 : disabled
20240917 033801.053 INFO             PET0 ESMF_PNETCDF                : disabled
20240917 033801.053 INFO             PET0 ESMF_PIO                    : disabled
20240917 033801.053 INFO             PET0 ESMF_YAMLCPP                : enabled
20240917 033801.054 INFO             PET0 mainApp STARTING
20240917 033801.065 INFO             PET0 advection diffusion driver: InitializeGeneric intro.
20240917 033801.065 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() start -----------------
20240917 033801.065 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:State object is invalid! Not created or deleted!
20240917 033801.065 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() end -------------------
20240917 033801.065 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() start -----------------
20240917 033801.065 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:State object is invalid! Not created or deleted!
20240917 033801.065 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() end -------------------
20240917 033801.065 INFO             PET0   advection diffusion driver: InitializeP0 intro.
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() start -----------------
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:State object is invalid! Not created or deleted!
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() end -------------------
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() start -----------------
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:State object is invalid! Not created or deleted!
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() end -------------------
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() start -----------------
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:State object is invalid! Not created or deleted!
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() end -------------------
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() start -----------------
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:State object is invalid! Not created or deleted!
20240917 033801.065 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() end -------------------
20240917 033801.065 INFO             PET0   advection diffusion driver: InitializeP0 extro.
